,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,review_polarity,review_subjectivity,review_length,total_star_rating,prod_subjectivity,pred_useful,rank
2902,11351,Target,"Ninja Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, Smoker, Ninja Woodfire Technology, Electric - OO101",399.99,The appliance everyone needs for outdoor cooking!,pugm0m,"[This review was collected as part of a promotion.] This thing is small but mighty! I live in an apartment so I dont have room for a huge smoker or an outdoor pizza oven. This thing is great. Ive smoked ribs, chicken, pork shoulder and everything in between (I cant be stopped!!! lol) it comes out beautiful every time. I love that its electric so I dont have to worry about the flames & trying to keep the right temperature. You can just set the temp and leave it alone until its done. The pizza options are amazing. It really does cook a pizza in 3 minutes. Its a whole new world to cooking outside. I dont need to have a bunch of different appliances anymore. Just this. Highly recommend.",5,0,0.254025974,0.610603514,130.0,4.7,0.4839813311688312,0,2903
2903,5321,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Cool little speaker,GreatvalueTV,My wife is impressed with the sound coming out of this small speaker. She is happy with the purchase.,5,0,0.352083333,0.658333333,19.0,4.8,0.3508503401360544,0,2904
2904,5872,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Not bad,Jesse,Only have one color left in stock and it got dirty after 1 use. The plunge Bluetooth that broke but under warranty was better then this plus it was cheaper. Not my favorite Bluetooth speaker,3,0,0.125,0.661111111,35.0,4.8,0.3508503401360544,0,2905
2905,1922,Target,"LG 65"" Class 4K UHD 2160p Smart OLED TV - OLED65C3",1599.99,"Third LG, none better!",TimH3,"[This review was collected as part of a promotion.] Thin frame, bright colors, superb blacks and easy to navigate remote. And theAI is terrific!",5,0,0.282291667,0.647916667,24.0,4.7,0.4353975468975468,0,2906
2906,3897,bestbuy,Apple - iPhone 14 128GB (Unlocked) - Midnight,729.99,Not worth for price,SainikhilK,Not worth for the price Apple iphone 14 (128 GB) ios 16,5,0,-0.15,0.1,12.0,4.9,0.4371212121212121,0,2907
2907,5492,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Great sound,Tiffy,Easy to set up and bass is awesome. Would definitely recommend.,5,0,0.413888889,0.663888889,11.0,4.8,0.3508503401360544,0,2908
2908,822,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,Best phone I've had to far.,Darksky,"[This review was collected as part of a promotion.] No complaints, really just that the battery isn't lasting me nearly as much as it used to. Really looking forward to upgrading to the S23U",4,0,0.283333333,0.316666667,34.0,4.6,0.4695056042149065,0,2909
2909,2354,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,GE Microwave,The CW,Great product. This is why some of us are 3rd & 4th generation GE appliance owners/users.,5,0,0.4,0.375,16.0,4.4,0.3945085778419112,0,2910
2910,4014,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Small scan and color print with Instant Ink always,Coolee,"I found this printer to replace older color printers that were using ink in unpredictable ways. I would want to print and they would need ink replaced.
The Instant Ink feature works as advertised with larger capacity cartridges and use shared by family on line.
Scanner is adequate as well for copying or scanning in signed documents.",5,0,0.011904762,0.557142857,55.0,4.1,0.4801345755693582,0,2911
2911,6334,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,MICROSOFT,FBCO,This was easy to download on the IPad for all of our church needs.  It is not necessary to have with your IPad though.,5,0,0.216666667,0.916666667,25.0,4.5,0.4601818181818181,0,2912
2912,6881,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Best way to purchase Office,Lucylou,Great value for 5 people to use Office! Being able to also install it on your tablets as well is a great bonus,5,0,0.825,0.60625,23.0,4.5,0.4601818181818181,0,2913
2913,10247,amazon,"Revlon Illuminance Skin-Caring Liquid Foundation, Hyaluronic Acid, Hydrating and Nourishing Formula with Medium Coverage, 201 Creamy Natural (Pack of 1)",13.48,Greasy,Lo Mat,Greasy. Caused break out and dry skin. Disappointing.,1,0,-0.333333333,0.65,8.0,4.2,0.4499999999999999,0,2914
2914,420,amazon,"Razor MX350 Dirt Rocket Electric Motocross Off-Road Bike for Age 13+, Up to 30 Minutes Continuous Ride Time, 12"" Air-Filled Tires, Hand-Operated Rear Brake, Twist Grip Throttle, Chain-Driven Motor",279.0,One key flaw in its design,J.R. Boyett,"This is excellent in many ways, but...

The throttle is not variable. It is either on or off. This makes it very hard for riders to control their speed.",3,0,0.280208333,0.801041667,28.0,4.6,0.4007936507936507,0,2915
2915,1199,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,enjoyed the prtoduct,peelio,easy and well explained. Completed in just a couple of hours,5,0,0.466666667,0.766666667,11.0,4.3,0.6581573498964806,0,2916
2916,3821,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Printer,Ajph,Works great and great price. Love that it is compact and doesnt take up a lot of space. Great for a home printer with basic needs.,5,0,0.58,0.595,26.0,4.1,0.4801345755693582,0,2917
2917,4807,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Mothers Day gift,Mothergift,Excelente good size to take anywhere. Sounds is GREAT. BATTERY LIFE IS AWESOME AND charges very fast. Recommended to anyone looking for this kind of product,5,0,0.672,0.806,26.0,4.8,0.3508503401360544,0,2918
2918,1293,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Great,Dusty or Bumpy,really slow downloading at first but really great once the return information is being entered.,5,0,0.3875,0.558333333,15.0,4.3,0.6581573498964806,0,2919
2919,1773,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax was very good,Ready for 2024,Almost everything was good. It was not an easy step to print our state taxes for filing by mail after e-filing our federal. Something you need to work on,4,0,0.681111111,0.737777778,29.0,4.3,0.6581573498964806,0,2920
2920,4384,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Printer,Redlinemiddle,Very happy with it. A little hard to set up. I had no idea how to do it. Took a while and I got it done. Color is good.,4,0,0.305208333,0.660416667,29.0,4.1,0.4801345755693582,0,2921
2921,6637,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft,KadensPC,This is a great value to add to a computer! Thanks William for suggesting this!,5,0,0.625,0.475,15.0,4.5,0.4601818181818181,0,2922
2922,1035,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,User friendly,Xichi,"I used Turbotax Deluxe, downloaded the software online and it was easy use, automatic process and accurate!",5,0,0.477083333,0.716666667,17.0,4.3,0.6581573498964806,0,2923
2923,1026,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Tax Returned,Five Kids,I engaged with four of your experts. They were all very helpful.,5,0,0.2,0.3,12.0,4.3,0.6581573498964806,0,2924
2924,4192,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Sassy,Sassy,"Fine product for the money easy to use.
We like the sleek look and noise is light.",4,0,0.416666667,0.677777778,16.0,4.1,0.4801345755693582,0,2925
2925,7981,bestbuy,"TurboTax - Deluxe 2023 Federal + E-file & State - Mac OS, Windows [Digital]",69.99,Turbotax,JoeW,Worked great once all the updates had been installed.,5,0,0.8,0.75,9.0,4.6,0.4391614906832297,0,2926
2926,3915,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,S22 Ultra,ChrisM,The S22 Ultra takes great pictures and has good battery life.,5,0,0.75,0.675,11.0,4.6,0.4801500721500721,0,2927
2927,8833,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Great,Lignibor,"A fun and immersive game, I like the ability to choose difficulty levels.",5,0,0.233333333,0.45,13.0,4.8,0.4839256198347108,0,2928
2928,5926,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,MS Family 365,Yolo,I padded my existing MS 365 subscription. My subscription will now end sometime in 2025.,5,0,0.0,0.0,15.0,4.5,0.4601818181818181,0,2929
2929,4826,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Small but mighty!,ColleenS,Great sound quality and volumn! Love how portable it is.,5,0,0.41,0.61,10.0,4.8,0.3508503401360544,0,2930
2930,1400,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,pain to down load,larry2413c,what a pain to sign in just to down load the program . just because i had and email on file it would not let me use it,2,0,-0.155555556,0.288888889,28.0,4.3,0.6581573498964806,0,2931
2931,6287,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft 365 is Great!,GRAMPY66,My wife and I have Microsoft 365 on our desk top computers and we love it! We only wish we had upgraded sooner.,5,0,0.53125,0.7125,23.0,4.5,0.4601818181818181,0,2932
2932,5378,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,JBL ROCKS,Anthony,JBL always has the best sound even on there smaller speakers,5,0,0.466666667,0.4,11.0,4.8,0.3508503401360544,0,2933
2933,9002,amazon,Mario Kart 8 Deluxe - US Version,39.99,Love mario racing,Aja Dismore,It's mario and racing what's not to love,5,0,0.5,0.6,8.0,4.9,0.3885281385281385,0,2934
2934,11970,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,McAfee,TheeKat,"Great price, easy renewal. I've used McAfee total protection as long as I've had my laptop and it doesn't disappoint.",5,0,0.295833333,0.683333333,20.0,4.6,0.375806452,0,2935
2935,1696,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Consistent and Easy to Use,Gman09,"Overall, the product does a consistently good job making it fairly easy to navigate and prepare taxes. When it moves to the State return and asks for the amount for each spouse for capital gains, interest, dividends or whatever, I would like the program to show me exactly where the numbers came from so I don't have to spend time researching these. I also have to hold my breath at the end when it determines if there are any errors to fix. Sometimes they are simple fixes that are obvious, while others require more explanation for what the issue is. Considering there are free options, I think the price is too high for the product, especially when we still have to pay to have the State return E-filed.",4,0,0.260555556,0.538650794,128.0,4.3,0.6581573498964806,0,2936
2936,1648,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Glitchy and ad-riddled,Average Joe filer,"More glitches with software this year (2023 return). Froze and had filing error. TurboTax did not recognize state input, showed zero refund/payment and did not generate any final forms even though all data was entered, TurboTax accepted my filing personal info even though state forms had glitched in software. Also, TurboTax software has too many ads for something that is paid up front for, sort of like paying for water on an airplane, really lame. Will likely go back to self filing next year due to software degradation. I've been using TurboTax for the last 14 years, sorry to see fail like this.",3,0,-0.052083333,0.482638889,103.0,4.3,0.6581573498964806,0,2937
2937,8771,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Star Wars Jedi: Survivor,Ganty,"Star Wars Jedi: Survivor is a step up in nearly every way that matters, capturing the tonal and thematic ideas that work so well about the Star Wars universe, cementing its place among the best Star Wars games ever.",5,0,0.366666667,0.233333333,39.0,4.8,0.4839256198347108,0,2938
2938,10122,amazon,"Revlon Illuminance Skin-Caring Liquid Foundation, Hyaluronic Acid, Hydrating and Nourishing Formula with Medium Coverage, 201 Creamy Natural (Pack of 1)",13.48,Good but ...,Dorrett R Campbell,This definitely wasn't my skin tone. It is too pale,4,0,0.163333333,0.426666667,10.0,4.2,0.4499999999999999,0,2939
2939,6049,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Office 365 home edition for 6 users,Chuck,"Bought and installed this version of Office 365 home edition for up to six users. Installation was easy on the main computer and then you send an email to invite your other users to share your license. Overall very easy install, and great price. Of course this was an ""initial buy"" of the product @ $99 which had to be set up on auto renew, so next year it may be less of a bargain when it auto renews, but still, if you're a user of MS Office products, if it was twice the initial price, it would still be a bargain.",5,0,0.167166667,0.335833333,102.0,4.5,0.4601818181818181,0,2940
2940,3271,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,I love the smell,katief80,I love the smell and lightweight spray with this Glass cleaner. A must have around the house,5,0,0.5,0.6,17.0,4.7,0.6171052631578947,0,2941
2941,10294,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Easy to assemble,C T,"I absolutely love this,its too cute and easy to put together! Highly recommended!!! ",5,0,0.4575,0.761333333,14.0,4.5,0.5344227994227995,0,2942
2942,7257,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Easy Download,LadyTee,Software was easy to download on both my laptop and mobile phone.,5,0,0.433333333,0.833333333,12.0,4.5,0.4601818181818181,0,2943
2943,7872,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Disappointed,Office365,I contacted Microsoft support several times prior to purchasing to ensure I was getting what I needed. Now that it is installed I discover my concerns were validated and it does not have all I desired.,2,0,-0.25,0.25,36.0,4.5,0.4601818181818181,0,2944
2944,796,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,The S22 ultra is just right for larger hands.,NETTE1961,"[This review was collected as part of a promotion.] I use my s22 ultra for work and to control my tech at home. Also, let's not forget playing games. The larger screen and keypad work really well for older people with larger hands and not so great eyesight.",5,0,0.207482993,0.47414966,48.0,4.6,0.4695056042149065,0,2945
